id,description,nom,type
76,"Il est capable de faire exploser une partie de
son corps. Le souffle lui permet de se projeter
à toute vitesse vers les sommets.",Grolem,Pokémon Titanesque
76,"Juste après la mue, son corps est blanc et
tendre. Au contact de l’air, sa peau se solidifie
et forme une armure.",Grolem,Pokémon Titanesque
77,"Chancelantes à la naissance, ses
pattes deviennent très vite sûres
et solides à force de galoper.",Ponyta,Pokémon Cheval Feu
77,"Chancelantes à la naissance, ses pattes deviennent
très vite sûres et solides à force de galoper.",Ponyta,Pokémon Cheval Feu
77,"Il muscle ses pattes en suivant ses parents. Il arpente
les plaines et les montagnes toute la journée.",Ponyta,Pokémon Cheval Feu
77,"À sa naissance, Ponyta est très faible. Il peut à peine tenir
debout. Ce Pokémon se muscle en trébuchant et en tombant,
lorsqu’il essaie de suivre ses parents.",Ponyta,Pokémon Cheval Feu
77,"Il est capable de sauter très haut.
Ses sabots et ses jambes peuvent amortir
l’impact de l’atterrissage.",Ponyta,Pokémon Cheval Feu
77,"À la naissance, il ne court pas très vite.
C’est en faisant la course avec ses camarades
qu’il se muscle les jambes.",Ponyta,Pokémon Cheval Feu
77,"Il semblerait qu’une fois qu’un Dresseur a gagné
la confiance de Ponyta, sa crinière enflammée
ne le brûle plus au toucher.",Ponyta,Pokémon Cheval Feu
78,"Au grand galop, sa crinière de feu
disperse au vent une myriade
d’étincelles ardentes.",Galopa,Pokémon Cheval Feu
78,"Doté d’un esprit de compétition, il poursuit toute
créature rapide pour faire la course.",Galopa,Pokémon Cheval Feu
78,"Son galop dépasse les 240 km/h. Il file comme
une flèche, laissant flotter sa crinière ardente.",Galopa,Pokémon Cheval Feu
78,"On voit souvent Galopa trotter dans les champs et les plaines.
Cependant, lorsque ce Pokémon s’en donne la peine, il peut
galoper à plus de 240 km/h et sa crinière flamboyante
s’embrase.",Galopa,Pokémon Cheval Feu
78,"Il aime la course. Il poursuit tout ce qui va
plus vite que lui. Question d’honneur.",Galopa,Pokémon Cheval Feu
78,"Ce Pokémon traverse les plaines à plus
de 240 km/h, sa crinière flamboyante flottant
au vent.",Galopa,Pokémon Cheval Feu
78,"Au sein d’un troupeau, c’est le plus rapide qui
devient le chef. Il choisit les lieux où se rendre
et détermine la vitesse de galop.",Galopa,Pokémon Cheval Feu
79,"Bien que lent, c’est un pêcheur
adroit qui utilise sa queue. Elle
est insensible aux morsures.",Ramoloss,Pokémon Crétin
79,"Ramoloss semble toujours perdu dans ses pensées,
mais personne ne sait vraiment à quoi il pense.
Il adore pêcher en utilisant sa queue.",Ramoloss,Pokémon Crétin
79,"Il est tellement paresseux qu’il lui faut une journée
pour remarquer qu’on lui mord la queue.",Ramoloss,Pokémon Crétin
79,"Ramoloss trempe sa queue dans l’eau au bord des rivières
pour attraper ses proies. Cependant, ce Pokémon oublie
souvent ce qu’il fait là et passe des jours entiers à traîner
au bord de l’eau.",Ramoloss,Pokémon Crétin
79,"Souvent, sa longue queue se coupe toute seule.
Cela ne lui cause aucune douleur et une autre
pousse aussitôt, donc il n’y a pas à s’en faire.",Ramoloss,Pokémon Crétin
79,"Une recette traditionnelle d’Alola consiste à
faire sécher des queues de Ramoloss puis à
les faire bouillir dans de l’eau salée.",Ramoloss,Pokémon Crétin
79,"Ce Pokémon, vénéré et considéré comme un
devin dans certaines régions, a donné naissance
au dicton : Ramoloss a bâillé, attention à l’ondée.",Ramoloss,Pokémon Crétin
79,"Les queues de Ramoloss parfois retrouvées
dans la nature étaient un ingrédient de cuisine
particulièrement prisé.",Ramoloss,Pokémon Crétin
79,"Lent et stupide, il aime se la couler douce
sans se soucier du temps qui passe.",Ramoloss,Pokémon Crétin
79,"Il est si bête et si lent qu’il n’a pas mal lorsqu’on
mange un morceau de sa queue. Il ne remarque
même pas quand elle repousse.",Ramoloss,Pokémon Crétin
79,"Lorsqu’il trempe le bout de sa queue dans l’eau,
une substance sucrée s’en dégage. Il s’en sert
pour appâter ses proies quand il pêche.",Ramoloss,Pokémon Crétin
80,"Ce grand benêt connaît des éclairs
de lucidité lorsque le Kokiyas de sa
queue se met à mordre.",Flagadoss,Pokémon Symbiose
80,"Le Kokiyas accroché à sa queue est friand de ce qu’il
dévore et ne veut pas lâcher prise.",Flagadoss,Pokémon Symbiose
80,"Un Kokiyas s’est un jour accroché à la queue d’un
Ramoloss qui pêchait et l’a fait évoluer en Flagadoss.",Flagadoss,Pokémon Symbiose
80,"Flagadoss a un Kokiyas solidement attaché à sa queue.
Du coup, il ne peut plus l’utiliser pour pêcher. Flagadoss est
donc obligé, à contrecœur, de nager pour attraper ses proies.",Flagadoss,Pokémon Symbiose
80,"Il aime contempler la mer sans bouger. Le poison
du Kokiyas répandu dans son organisme a
encore plus ralenti son métabolisme.",Flagadoss,Pokémon Symbiose
80,"Chaque fois que le Kokiyas mord avec force,
il a soudain une idée de génie, mais il l’oublie
immédiatement.",Flagadoss,Pokémon Symbiose
80,"Ce Pokémon passe son temps dans l’oisiveté
la plus totale. Sa queue se détache parfois et il
perd son Kokiyas, redevenant ainsi un Ramoloss.",Flagadoss,Pokémon Symbiose
80,"Un Kokiyas avide s’est accroché à sa queue
pour en sucer le jus sucré et s’est transformé
pour prendre une forme en spirale.",Flagadoss,Pokémon Symbiose
80,"Il mène une vie tranquille en bord de mer.
Si le Kokiyas accroché à sa queue s’en va,
il redevient un Ramoloss.",Flagadoss,Pokémon Symbiose
80,"Il a évolué après qu’un Kokiyas lui a mordu
la queue. Celle-ci sécrète une substance sucrée
qui enchante particulièrement les Kokiyas.",Flagadoss,Pokémon Symbiose
80,"La morsure du Kokiyas l’a tellement surpris
qu’il est devenu bipède. Il paraît qu’il redevient
un Ramoloss si le Kokiyas lâche prise.",Flagadoss,Pokémon Symbiose
81,"Plus la rotation de ses extrémités
est rapide, plus la force du champ
magnétique qu’il génère est grande.",Magnéti,Pokémon Magnétique
81,"Les parties sur les côtés de son corps génèrent
une énergie lui permettant de léviter.",Magnéti,Pokémon Magnétique
81,"Il reste constamment en sustentation pour se
déplacer. Ce Pokémon peut envoyer de l’électricité
par les aimants situés sur ses côtés.",Magnéti,Pokémon Magnétique
81,"Magnéti s’attache aux lignes à haute tension pour se charger
en électricité. Si une maison a une panne de courant, il est
conseillé de vérifier les fusibles car on trouve parfois ces
Pokémon amassés sur la boîte à fusibles.",Magnéti,Pokémon Magnétique
81,"Magnéti flotte dans les airs en émettant des ondes
électromagnétiques par les aimants sur ses côtés.
Ces ondes annulent les effets de la gravité. Ce Pokémon
ne peut plus voler si son stock d’électricité est épuisé.",Magnéti,Pokémon Magnétique
81,"Les Magnéti se rassemblent aux endroits où
il y a beaucoup d’électricité, et s’agglutinent
par exemple autour des pylônes électriques.",Magnéti,Pokémon Magnétique
81,"Il lévite en émettant des ondes électro-
magnétiques. Si on le touche quand il s’alimente
en énergie, on risque un choc électrique.",Magnéti,Pokémon Magnétique
81,"Ce Pokémon causant des coupures de courant,
certaines centrales l’éloignent en diffusant
des ondes qu’il déteste.",Magnéti,Pokémon Magnétique
81,"De nos jours, les câbles électriques sont
enterrés, aussi les Magnéti attaquent-ils
de plus en plus les centrales électriques.",Magnéti,Pokémon Magnétique
81,"Sa nature défie les lois de la gravité.
Il flotte grâce à un champ électromagnétique.",Magnéti,Pokémon Magnétique
81,"Il lui arrive d’être à court d’électricité
et de tomber au sol, mais il suffit de
lui donner une batterie pour le ranimer.",Magnéti,Pokémon Magnétique
81,"Il se nourrit d’électricité et flotte dans les airs
en libérant des ondes électromagnétiques avec
les aimants situés de part et d’autre de son corps.",Magnéti,Pokémon Magnétique
82,"Des groupes apparaissent si des
taches solaires couvrent le soleil.
Ils brouillent les télévisions.",Magnéton,Pokémon Magnétique
82,"Ce Pokémon est composé de plusieurs Magnéti.
Il est capable de projeter de puissantes décharges
magnétiques à haute tension.",Magnéton,Pokémon Magnétique
82,"Il émet un signal radio étrange. Sa présence
augmente la température de 1 °C dans un rayon
de 1 000 m.",Magnéton,Pokémon Magnétique
82,"Magnéton émet un puissant champ magnétique qui neutralise
les appareils mécaniques. Lorsque ces Pokémon débarquent
en masse, les villes sonnent l’alarme et préviennent les
habitants.",Magnéton,Pokémon Magnétique
82,"Magnéton émet un puissant champ magnétique qui neutralise
les appareils électroniques. Certaines villes demandent
aux propriétaires de ces Pokémon de les garder dans
leurs Poké Balls.",Magnéton,Pokémon Magnétique
82,"Lorsque trois Magnéti fusionnent, leurs cerveaux
fusionnent aussi. Mais cela ne signifie pas que
Magnéton est trois fois plus intelligent.",Magnéton,Pokémon Magnétique
82,"Il possède le triple de la puissance d’un Magnéti.
Il en apparaît beaucoup lorsque les taches
solaires sont nombreuses.",Magnéton,Pokémon Magnétique
82,"Les Magnéton émettent d’étranges ondes,
et les appareils de précision ont tendance
à tomber en panne à leur approche.",Magnéton,Pokémon Magnétique
82,"Quand de gros nuages de pluie s’amoncellent
dans le ciel, les Magnéton se rassemblent
sur les hauteurs pour attendre la foudre.",Magnéton,Pokémon Magnétique
82,"Il émet un signal radio étrange. Sa présence
augmente la température de 2 ºC dans un rayon
de 1 000 m.",Magnéton,Pokémon Magnétique
82,"La fusion de trois Magnéti a donné naissance
à ce Pokémon. Il surveille les alentours en
libérant de puissantes ondes électriques.",Magnéton,Pokémon Magnétique
82,"Il émet constamment une énergie magnétique
puissante qui interfère avec la grande majorité
des ordinateurs dont il s’approche.",Magnéton,Pokémon Magnétique
83,"Il ne peut pas vivre sans son
légume, c’est pourquoi il le
protégera au péril de sa vie.",Canarticho,Pokémon Canard Fou
83,"Il utilise le légume qu’il tient comme s’il
s’agissait d’une épée.",Canarticho,Pokémon Canard Fou
83,"Ce Pokémon se promène toujours en tenant un
légume. Il l’utilise pour faire son nid.",Canarticho,Pokémon Canard Fou
83,"On voit souvent des Canarticho avec une tige, récupérée sur
une plante quelconque. Apparemment, ils peuvent distinguer
les bonnes des mauvaises. On a vu ces Pokémon se battre
pour des histoires de tiges.",Canarticho,Pokémon Canard Fou
83,"Il vit là où poussent des tiges. Ces endroits sont
rares, ce qui pourrait faire penser que cette
espèce de Pokémon est en voie d’extinction.",Canarticho,Pokémon Canard Fou
83,"Il tranche ses adversaires avec sa tige, qu’il manie
comme une épée. Quand la situation l’exige,
il s’en nourrit.",Canarticho,Pokémon Canard Fou
83,"Il se bat à l’aide de sa tige. Il existe plusieurs
écoles quant à son maniement.",Canarticho,Pokémon Canard Fou
84,"Ses deux cerveaux semblent
communiquer leurs émotions
grâce à un lien télépathique.",Doduo,Pokémon Duoiseau
84,"Ce Pokémon à deux têtes est le résultat d’une
soudaine mutation. Il peut courir jusqu’à 100 km/h.",Doduo,Pokémon Duoiseau
84,"Ses deux cerveaux semblent communiquer leurs
émotions grâce à un lien télépathique.",Doduo,Pokémon Duoiseau
84,"Les deux têtes de Doduo ne dorment jamais en même temps.
Elles se reposent à tour de rôle pour que l’une puisse monter
la garde pendant que l’autre dort.",Doduo,Pokémon Duoiseau
84,"Les deux têtes de Doduo contiennent des cerveaux
totalement identiques. Une étude scientifique démontra
que dans des cas rares, certains de ces Pokémon
possèdent des cerveaux différents.",Doduo,Pokémon Duoiseau
84,"Ses petites ailes ne lui permettent pas de voler,
mais grâce à ses puissantes pattes, il peut courir
très rapidement.",Doduo,Pokémon Duoiseau
85,"Quand Doduo connaît cette étrange
évolution, l’une de ses têtes se
dédouble. Il atteint les 60 km/h.",Dodrio,Pokémon Trioiseau
85,"Un ennemi ne faisant pas attention à l’une des trois
têtes pendant une seconde se fait picorer.",Dodrio,Pokémon Trioiseau
85,"Une espèce étrange que l’on trouve rarement.
Les trois têtes représentent la joie, la tristesse et
la colère.",Dodrio,Pokémon Trioiseau
85,"Il faut se méfier lorsque les trois têtes de Dodrio regardent
dans des directions différentes. Cela signifie qu’il est sur ses
gardes. Si c’est le cas, il vaut mieux ne pas s’approcher de ce
Pokémon, il pourrait décider d’attaquer.",Dodrio,Pokémon Trioiseau
85,"Apparemment, Dodrio ne se contente pas d’avoir trois têtes.
Il semble également avoir trois cœurs et six poumons,
ce qui lui permet de courir très longtemps sans s’épuiser.",Dodrio,Pokémon Trioiseau
85,"Quand une des têtes de Doduo se divise,
il devient un Dodrio capable de courir à
60 km/h.",Dodrio,Pokémon Trioiseau
86,"Un habitant des icebergs.
En mer, il utilise la corne sur
sa tête pour briser la banquise.",Otaria,Pokémon Otarie
86,"Un habitant des icebergs. En mer, il utilise la corne
sur sa tête pour briser la banquise.",Otaria,Pokémon Otarie
86,"Sa peau épaisse et dure est recouverte d’une
fourrure bleu clair. Elle permet à ce Pokémon
de résister aux températures les plus glaciales.",Otaria,Pokémon Otarie
86,"Otaria chasse ses proies dans l’eau gelée, sous la couche de
glace. Lorsqu’il cherche à respirer, il perce un trou en frappant
la glace avec la partie saillante de sa tête.",Otaria,Pokémon Otarie
86,"Tout le monde pensait qu’il ne pouvait survivre
que dans les mers froides.
Personne ne sait donc ce qu’il fait à Alola.",Otaria,Pokémon Otarie
86,"Sa couche de gras lui permet d’être à l’aise
dans les eaux les plus froides. Il a par contre
plus de mal à supporter les mers chaudes.",Otaria,Pokémon Otarie
86,"Il est à l’aise dans les endroits gelés.
Il nage avec plaisir dans de l’eau à -10 ºC.",Otaria,Pokémon Otarie
87,"Son corps est couvert d’un grand
manteau blanc qui, dans la neige, le
dissimule aux yeux des prédateurs.",Lamantine,Pokémon Otarie
87,"Son corps est recouvert d’une fourrure d’un blanc pur.
Plus il fait froid, et plus ce Pokémon est actif.",Lamantine,Pokémon Otarie
87,"Son corps hydrodynamique glisse dans l’eau.
Plus l’eau est froide plus il se sent à l’aise.",Lamantine,Pokémon Otarie
87,"Lamantine adore piquer un roupillon à même la glace. Il y a
très longtemps, un marin ayant aperçu ce Pokémon dormant
sur un glacier a cru voir une sirène.",Lamantine,Pokémon Otarie
87,"Il sillonne les mers à la recherche de ses
proies à une vitesse de 8 nœuds.
Il raffole des Froussardine.",Lamantine,Pokémon Otarie
87,"Après manger, il s’étale de tout son long sur
les plages de sable fin. Le soleil le réchauffe
et facilite sa digestion.",Lamantine,Pokémon Otarie
87,"Son corps entier est aussi blanc que la neige.
Il résiste bien au froid et peut même nager
au milieu des icebergs.",Lamantine,Pokémon Otarie
88,"Il est né d’un torrent de boue
exposé aux rayons X de la lune.
Il vit dans les ordures.",Tadmorv,Pokémon Dégueu
88,"Tadmorv est né d’un tas de déchets exposé aux
rayons X lunaires. Ce Pokémon adore se nourrir
de choses dégoûtantes.",Tadmorv,Pokémon Dégueu
88,"Vivant dans des tas d’ordures, il se nourrit des
déchets polluants rejetés par les usines.",Tadmorv,Pokémon Dégueu
88,"Le corps boueux et gélatineux de Tadmorv peut s’enfoncer
dans n’importe quelle ouverture, même la plus petite.
Ce Pokémon se promène dans les tuyaux des égouts pour
boire de l’eau croupie.",Tadmorv,Pokémon Dégueu
88,"Tadmorv est apparu dans la vase accumulée sur un bord
de mer pollué. Ce Pokémon aime tout ce qui est dégoûtant.
Une substance pleine de germes suinte constamment
de tout son corps.",Tadmorv,Pokémon Dégueu
88,"Il s’alimente principalement des déchets
chimiques rejetés par les usines. Ce Pokémon
est devenu plus rare ces derniers temps.",Tadmorv,Pokémon Dégueu
88,"Né d’un tas de déchets exposés aux rayons X
réfléchis par la lune, il meurt si les microbes qui
pullulent sur son corps diminuent en nombre.",Tadmorv,Pokémon Dégueu
88,"Il est né de la vase polluée des fonds marins.
Dans les lieux trop propres, sa flore bactérienne
ne peut pas proliférer et il dépérit.",Tadmorv,Pokémon Dégueu
88,"Les usines ne rejetant désormais plus de
déchets toxiques, il n’a plus rien à se mettre
sous la dent et se voit menacé d’extinction.",Tadmorv,Pokémon Dégueu
88,"Ce tas de fange sent si mauvais qu’il est
impossible de le toucher. Plus rien ne pousse
dans son sillage putride.",Tadmorv,Pokémon Dégueu
89,"Son corps exsude un fluide toxique
qui tue instantanément les plantes
et les arbres au contact.",Grotadmorv,Pokémon Dégueu
89,"Il recherche les endroits sales où il y a des ordures
pour y établir son habitat puant et infect.",Grotadmorv,Pokémon Dégueu
89,"Son corps exsude un fluide toxique qui tue
instantanément les plantes et les arbres au contact.",Grotadmorv,Pokémon Dégueu
89,"Un fluide nauséabond suinte du corps de Grotadmorv,
agressant les narines de ses ennemis. Une seule goutte
de ce fluide suffit à faire croupir un bassin d’eau propre.",Grotadmorv,Pokémon Dégueu
89,"Ce Pokémon ne mange que ce qui est répugnant et abject.
Les Grotadmorv se rassemblent dans les villes où les gens
jettent tout par terre, dans la rue.",Grotadmorv,Pokémon Dégueu
89,"La puanteur qu’il dégage est presque
insoutenable. Mais certains aficionados trouvent
que c’est ce qui fait son charme.",Grotadmorv,Pokémon Dégueu
89,"La qualité de l’environnement s’étant améliorée
récemment, ce Pokémon est devenu plus rare.
On dit qu’il est en voie d’extinction.",Grotadmorv,Pokémon Dégueu
89,"Faute de nourriture, la population de Grotadmorv
diminue rapidement. Pour éviter son extinction,
des étangs de fange artificiels ont été creusés.",Grotadmorv,Pokémon Dégueu
89,"Comme il répand des microbes, on lui a
beaucoup fait la chasse. La population de
Grotadmorv a diminué de manière drastique.",Grotadmorv,Pokémon Dégueu
89,"Son odeur immonde provoque des
évanouissements. Son odorat s’est atrophié
à cause de sa propre puanteur.",Grotadmorv,Pokémon Dégueu
90,"Il nage à reculons en ouvrant et en
refermant ses deux coquilles. Il
laisse traîner sa large langue.",Kokiyas,Pokémon Bivalve
90,"Protégé par une carapace très résistante, il est
vulnérable quand celle-ci s’ouvre.",Kokiyas,Pokémon Bivalve
90,"Il se referme sur un ennemi pour attaquer, mais ceci
le rend vulnérable et il ne le fait que rarement.",Kokiyas,Pokémon Bivalve
90,"La nuit, ce Pokémon utilise sa grande langue pour creuser
un trou dans le sable des fonds marins afin d’y dormir.
Une fois endormi, Kokiyas referme sa coquille, mais laisse
sa langue dépasser.",Kokiyas,Pokémon Bivalve
90,"Sa coquille est plus dure que le diamant.
Dans l’Antiquité, elle a été utilisée comme
bouclier.",Kokiyas,Pokémon Bivalve
90,"Il utilise sa langue protubérante avec habileté
pour creuser le sable au fond de la mer et
trouver sa nourriture.",Kokiyas,Pokémon Bivalve
90,"Avec le temps, les grains de sable accumulés
dans sa coquille se changent en perles, mais
comme elles le gênent, il préfère les recracher.",Kokiyas,Pokémon Bivalve
90,"Sa langue dépasse même quand sa coquille est
fermée. Si on tire fort dessus, cette dernière
s’ouvre sous l’effet de la surprise.",Kokiyas,Pokémon Bivalve
90,"Sa coquille le protège de toute attaque.
Si elle s’ouvre, son corps fragile devient
vulnérable.",Kokiyas,Pokémon Bivalve
90,"Il nage vers l’arrière à grande vitesse en ouvrant
puis refermant sa coquille.",Kokiyas,Pokémon Bivalve
90,"Sa coquille est si résistante qu’elle repousse
toutes les attaques. En revanche, il est vulnérable
quand celle-ci s’ouvre.",Kokiyas,Pokémon Bivalve
91,"Il se défend en fermant sa coquille
et projette des piquants qui
repoussent ses agresseurs.",Crustabri,Pokémon Bivalve
91,"Les Crustabri vivant dans des mers aux courants forts
développent des dards sur leur coquille.",Crustabri,Pokémon Bivalve
91,"Sa coquille est extrêmement résistante. Rien ne peut
la détruire, pas même une bombe. Il ne l’ouvre que
lorsqu’il attaque.",Crustabri,Pokémon Bivalve
91,"Crustabri est capable de se déplacer dans les fonds marins
en avalant de l’eau et en la rejetant vers l’arrière.
Ce Pokémon envoie des pointes en utilisant la même méthode.",Crustabri,Pokémon Bivalve
91,"Sa carapace peut même résister à une bombe
au napalm. Personne ne sait ce qu’elle dissimule.",Crustabri,Pokémon Bivalve
91,"Les archéologues qui explorent les tombes de
chasseurs primitifs trouvent souvent des lances
faites avec des épines tombées de sa carapace.",Crustabri,Pokémon Bivalve
91,"Il a une coquille à toute épreuve. En cicatrisant,
les blessures sur ses valves forment des
excroissances qui évoluent en dards pointus.",Crustabri,Pokémon Bivalve
91,"Il raffole tant des queues de Ramoloss qu’il
lui arrive de ramper jusqu’à la terre ferme
pour rechercher son péché mignon.",Crustabri,Pokémon Bivalve
91,"Sa coquille, plus dure que le diamant,
le protège. Elle peut aussi envoyer de
redoutables volées de dards.",Crustabri,Pokémon Bivalve
91,"Sa coquille est tellement résistante que rien
ne peut la détruire, pas même une déflagration.
Il ne l’ouvre que lorsqu’il attaque.",Crustabri,Pokémon Bivalve
91,"Quand il referme sa coquille, il est impossible de
la rouvrir, même avec une force hors du commun.",Crustabri,Pokémon Bivalve
92,"Son corps composé de gaz toxique
pourrait asphyxier n’importe qui
en quelques secondes.",Fantominus,Pokémon Gaz
92,"Son corps est composé de gaz. Il peut ainsi
envelopper un adversaire et le faire suffoquer.",Fantominus,Pokémon Gaz
92,"Son corps composé de gaz toxique pourrait asphyxier
n’importe qui en quelques secondes.",Fantominus,Pokémon Gaz
92,"Fantominus est principalement constitué de matière gazeuse.
Lorsqu’il est exposé au vent, son corps gazeux se disperse
et diminue. Des groupes de ce Pokémon se rassemblent sous
les auvents des maisons pour se protéger.",Fantominus,Pokémon Gaz
92,"Lorsqu’on aperçoit une lueur diaphane dans
un bâtiment désaffecté, c’est qu’un Fantominus
s’y terre.",Fantominus,Pokémon Gaz
92,"Il est presque invisible, mais lorsqu’il se
manifeste à proximité, une étrange odeur
sucrée flotte dans l’air.",Fantominus,Pokémon Gaz
92,"Ce Pokémon serait né des émanations gazeuses
des cimetières et de la rancœur qui les habite.",Fantominus,Pokémon Gaz
92,"Il est composé à 95 % de gaz toxiques. Les 5 %
restants ? Aux dires de certains, il s’agirait d’un
mélange de gaz toxiques et d’âmes damnées.",Fantominus,Pokémon Gaz
92,"On en trouve dans les maisons en ruine.
Composé de gaz, il ne possède pas de forme
définie.",Fantominus,Pokémon Gaz
92,"Le corps de ce Pokémon s’est formé à partir
de gaz si toxiques qu’ils pourraient faire perdre
connaissance à n’importe qui.",Fantominus,Pokémon Gaz
92,"Son corps gazéiforme lui permet de se glisser
n’importe où, mais au moindre coup de vent,
il s’envole.",Fantominus,Pokémon Gaz
93,"Il adore se tapir dans l’ombre et
faire frissonner ses proies en leur
touchant l’épaule.",Spectrum,Pokémon Gaz
93,"Si vous avez l’impression qu’on vous surveille dans
le noir, c’est sûrement qu’un Spectrum est dans
le coin.",Spectrum,Pokémon Gaz
93,"Il vole l’énergie vitale de l’ennemi d’un coup de
langue gazeuse. Il aime chasser dans l’ombre.",Spectrum,Pokémon Gaz
93,"Spectrum est un Pokémon dangereux. Si l’un d’entre eux fait
signe d’approcher, il ne faut jamais l’écouter. Ce Pokémon
risque de sortir sa langue pour essayer de voler votre vie.",Spectrum,Pokémon Gaz
93,"Il assaille les humains depuis les ténèbres.
Une personne léchée par sa langue glaciale
s’affaiblit jour après jour jusqu’à décéder.",Spectrum,Pokémon Gaz
93,"Il a peur de la lumière et se délecte de la nuit
noire. Dans les grandes villes où l’éclairage est
omniprésent, il est en voie d’extinction.",Spectrum,Pokémon Gaz
93,"Gare aux nuits sans lune ! C’est là que Spectrum
erre à la recherche d’âmes à damner.
Toute promenade est fortement déconseillée.",Spectrum,Pokémon Gaz
93,"Évitez les balades nocturnes en solitaire en cas
de vague à l’âme : si Spectrum vous attrape,
vous ne pourrez plus rentrer chez vous !",Spectrum,Pokémon Gaz
93,"Il lèche ses ennemis pour voler leur énergie
vitale. Ceux-ci sont alors pris de tremblements
jusqu’à ce que mort s’ensuive.",Spectrum,Pokémon Gaz
93,"On raconte que quiconque est léché par sa langue
faite de gaz est pris de tremblements jusqu’à
ce que mort s’ensuive.",Spectrum,Pokémon Gaz
93,"On dit que lorsque quelqu’un a l’impression
d’être surveillé dans le noir, c’est sûrement
qu’un Spectrum se trouve dans les parages.",Spectrum,Pokémon Gaz
94,"Si vous croisez un regard
inquiétant qui perce la nuit,
c’est sûrement un Ectoplasma.",Ectoplasma,Pokémon Ombre
94,"On dit que lorsqu’Ectoplasma se cache dans l’ombre,
la température alentour chute de 5 °C.",Ectoplasma,Pokémon Ombre
94,"Il se cache dans l’ombre des passants et vole leur
chaleur. Ses victimes ressentent alors un frisson.",Ectoplasma,Pokémon Ombre
94,"Parfois, pendant les nuits noires, une ombre projetée par
un réverbère peut tout à coup vous dépasser. Il s’agit d’un
Ectoplasma qui court, en se faisant passer pour l’ombre
de quelqu’un d’autre.",Ectoplasma,Pokémon Ombre
94,"Si vous frissonnez soudainement, c’est qu’un
Ectoplasma en veut à votre vie. Vous ne pouvez
y échapper. Abandonnez toute espérance.",Ectoplasma,Pokémon Ombre
94,"S’il attente à la vie des humains, c’est parce
qu’ils deviendront des Ectoplasma après la mort
et qu’il veut les entraîner avec lui.",Ectoplasma,Pokémon Ombre
94,"Les enfants du monde entier redoutent
la menace de l’Ectoplasma qui viendra les
chercher s’ils ne sont pas sages.",Ectoplasma,Pokémon Ombre
94,"Même chez soi, on n’est pas à l’abri.
Ectoplasma attend, tapi dans un recoin sombre,
pour mieux bondir sur ses proies...",Ectoplasma,Pokémon Ombre
94,"Si vous êtes pris de frissons soudains, c’est qu’un
Ectoplasma rôde dans les parages. Il pourrait
peut-être même vous lancer une malédiction.",Ectoplasma,Pokémon Ombre
94,"Un soir de pleine lune, si une ombre se met
à bouger et éclate de rire, c’est sûrement
l’œuvre d’un Ectoplasma.",Ectoplasma,Pokémon Ombre
94,"On dit qu’Ectoplasma surgit parfois des ténèbres
pour prendre la vie des personnes égarées
en montagne.",Ectoplasma,Pokémon Ombre
95,"Il se nourrit des pierres qu’il
rencontre en creusant le sol.
Il peut creuser à 80 km/h!",Onix,Pokémon Serpenroc
95,"Il creuse sous terre en quête de nourriture.
Ses tunnels servent de maison aux Taupiqueur.",Onix,Pokémon Serpenroc
95,"Onix vit généralement sous terre. Il cherche de
la nourriture en creusant à plus de 80 km/h.",Onix,Pokémon Serpenroc
95,"Onix a dans le cerveau un aimant qui lui sert de boussole.
Il permet à ce Pokémon de ne pas se perdre pendant
qu’il creuse. En prenant de l’âge, son corps s’arrondit
et se polit.",Onix,Pokémon Serpenroc
95,"Il creuse la terre à toute allure en quête de
nourriture. Ses tunnels servent de maison
aux Taupiqueur.",Onix,Pokémon Serpenroc
95,"Il absorbe des éléments solides en creusant le sol,
ce qui le rend plus robuste.",Onix,Pokémon Serpenroc
95,"Il creuse dans le sol à une vitesse de 80 km/h
en contorsionnant son immense corps de pierre.",Onix,Pokémon Serpenroc
96,"Son grand nez lui permet de lire
les rêves d’autrui. Il adore les
songes amusants.",Soporifik,Pokémon Hypnose
96,"Il endort ses ennemis et dévore leurs songes.
S’il mange trop de cauchemars, il fait une indigestion.",Soporifik,Pokémon Hypnose
96,"Si vous pensez avoir rêvé mais que vous ne vous en
souvenez pas, c’est que Soporifik a tout mangé.",Soporifik,Pokémon Hypnose
96,"Lorsque les enfants ont le nez qui les démange en dormant,
c’est sans doute parce que ce Pokémon se tient au-dessus
de leur oreiller, afin d’essayer de manger leurs rêves par
leurs narines.",Soporifik,Pokémon Hypnose
96,"Un Pokémon qui se nourrit de rêves.
On suppose qu’il a un ancêtre commun avec
Munna et Mushana.",Soporifik,Pokémon Hypnose
96,"Les rêves agréables ont meilleur goût. S’il vous
considère comme un ami, il peut transformer les
vôtres en ceux qu’il a trouvés les plus délicieux.",Soporifik,Pokémon Hypnose
96,"Il aime musarder près des parcs d’attractions :
après y avoir passé une bonne journée, les
enfants font de beaux rêves, dont il se délecte.",Soporifik,Pokémon Hypnose
96,"Il regarde ses proies dormir et avale leurs rêves.
Les cauchemars ayant un petit goût aigrelet,
il a tendance à les bouder.",Soporifik,Pokémon Hypnose
96,"Si vous dormez tout le temps près de lui,
il partagera parfois avec vous les rêves
qu’il a dévorés par le passé.",Soporifik,Pokémon Hypnose
97,"La vue de son pendule oscillant
endort en trois secondes, même
quand on vient de se réveiller.",Hypnomade,Pokémon Hypnose
